7.9	2.23	2.4	5.62	7.08	1.37	6.4	7.6	8.72	14.04	10.8	8
1.45	1.72	2.04	3.21	2.9	1.42	6.72	8.48	10.52	8	8.6	12
4.9	0	3	8.38	3	7.5	5.4	4.2	0.8	8.36	8.8	13.4
3.64	1.56	13.9	3.34	3.02	3.94	6	8.1				
1.21	9.57	36.78	4.54	2.81	2.9						
1.95	14.04	24.3	2.08	2.2	1.84						
4.72	4.8	11.9	9.8	10.6	13.8						
5.62	11.52	21.87	10.96	11.38	10.2						
0.87	0.89	1.65	0.58	0.93	0.56						
2.03	0.81	1.3	0.94	1.13	1.56						
