1.01	0.79	0.64	0.55	0.61	0.7	2	1.2	1.3	2.8	1.86	1.88
0.13	0.73	0.67	0.74	0.76	0.7	1.08	1.6	1.6	1.8	0.8	1
2.02	0.55	0.45	0.6	0.51	0.49	2.1	2.6	1.5	2	2.08	1.88
1.23	1.29	1.06	2	3.74	2.59	1.9	2.2				
3.71	2.58	1.65	4.68	5.03	5.55						
5.06	2.14	3.2	3.42	2.79	2.13						
2.85	1.36	1.69	2.1	1.99	1.44						
1.95	1.6	1.59	1.4	2.4	2.93						
0.77	0.61	0.95	0.91	0.74	0.72						
1	0.7	0.55	0.62	1.04	0.76						
